review,date,label
kiếm số tổng_đài của app để nhờ sửa lỗi mà không thấy app gì kì vậy,"September 22, 2023",0
quá tệ,"September 22, 2023",0
ứng_dụng xuốt ngày lỗi,"September 22, 2023",0
áp gì mà vào lại thoát liên_tục,"September 22, 2023",0
quá tệ app cứ hay bị thoát,"September 22, 2023",0
không giao_dịch được hãy sửa nhanh đi,"September 22, 2023",0
rất hay lỗi,"September 22, 2023",0
bọn ăn_cướp không bật ví trả sau vẫn tự kích_hoạt kiếp sau nhớ làm người cho tử_tế,"September 22, 2023",0
suốt ngày báo cập_nhật mà bấm cập_nhật có được đâu giờ không ck đi được làm_ăn quá chán,"September 22, 2023",0
cứ báo cập_nhật mà không cập_nhật được,"September 22, 2023",0
như negative ấy lag cho bằng chết lỡ bao_nhiêu việc positive gửi tiền vào thì mượt lắm mà rút_tiền ra thì lỗi đủ trò hãm,"September 22, 2023",0
dang sai ung_dung sao ma kieu cap nhat phien ban moi không cap nhat lai được,"September 22, 2023",0
app tự_động nạp tiền từ thẻ atm để thanh_toán ứng_dụng,"September 22, 2023",0
nạp vô app xong rút về số tiền hơn triệu thôi nhưng momo báo không cho do lỗi hệ_thống các thứ mình thử rút rất nhiều lần xong mình chia nhỏ tiền ra rút thì lại được positive láo muốn đăng xuất cũng không cho luôn trong khi đó mua gói lần bị lỗi lần sau thì thanh_toán được nhưng không hoàn lại tiền lúc lỗi thanh_toán mà phải trả luôn lần là sao bị lỗi mà tiền không hoàn về,"September 22, 2023",0
dùng cả chục năm rồi gần đây lỗi cực nhiều rút_tiền toàn báo sai mật_khẩu mà rút được hết tiền về thì không bao_giờ xài nữa,"September 22, 2023",0
cái ví trả sau trễ mấy ngày là tụi vpb nó gửi cả danh_bạ nhắn_tin zalo rất mất_dạy có tr mà bảo tr,"September 22, 2023",0
mk nhập đúng mà nó bảo là sai ứng_dụng cái negative gì lỗi tào_lao dậy rồi sao rút_tiền nạp tiền,"September 22, 2023",0
quá tuyệt_vời,"September 22, 2023",1
quá tệ đăng_nhập vào cứ báo lỗi thử lại mấy lần cũng không được xứng_đáng sao,"September 22, 2023",0
hư quá từ ngày có momo lâm nợ nhiều quá,"September 21, 2023",1
quá nhiều lỗi trải_nghiệm cực_kỳ tệ mua thẻ mobifone xong bị trừ tiền nhưng không thấy mã thẻ nạp đâu,"September 21, 2023",0
rất tiện_lợi,"September 21, 2023",1
tốt,"September 21, 2023",1
tôi mún mở lại ví mà không có cd đây,"September 21, 2023",1
ứng_dụng bị lỗi liêu tục báo sai mật_khẩu khi thanh_toán đến lúc xoá đi tải lại mới sử_dụng được rất bất_tiện và phiền_phức khi cần thanh_toán tại chổ,"September 21, 2023",0
ok,"September 21, 2023",1
rất tốt,"September 21, 2023",1
momo bị lỗi nhập mật_khẩu toàn báo sai không thực_hiện được giao_dịch,"September 21, 2023",1
rất tệ về dịch_vụ hay lỗi chuyển ngân_hàng và các dịch_vụ khác cũng rất chậm,"September 21, 2023",0
xuất ngày cập_nhật chả hiểu kiểu gì còn không rút_tiền trong túi thần_tài ra được nữa đang có việc mà không rút được cay,"September 21, 2023",0
sao tự_nhiên không xác_nhận thanh_toán được tr sao ngày_càng nhiều lỗi,"September 21, 2023",0
dịch_vụ tệ,"September 21, 2023",0
tồi,"September 21, 2023",0
tốt,"September 21, 2023",1
rất hài_lòng,"September 21, 2023",1
không chuyển được tiền mật_khẩu momo nhập đúng cũng nhận thành sai,"September 21, 2023",0
chuyển tiền nhanh lẹ,"September 21, 2023",1
lỗi sai mk liên_miên không ck gì được mặc_dù mk đúng,"September 21, 2023",0
ok hay,"September 21, 2023",1
rất có_ích thú_vị mô mỡ có_thể nạp rút nhanh tiện_lợi,"September 21, 2023",1
qa tệ chậm chợp cần cải_thiện hơn vô túi thần_tài bảo sai mật_khẩu,"September 21, 2023",0
xử_lý cực chậm màn_hình trắng_xoá quá tệ,"September 21, 2023",0
đang yên đang lành tự_nhiên mất liên_kết với ngân_hàng là sao vậy,"September 21, 2023",1
wa này không vào được,"September 20, 2023",0
tốt,"September 20, 2023",1
ok,"September 20, 2023",1
sao giờ mình dùng nỗi nhiều hồ chước ok lắm mà,"September 20, 2023",0
đg sử dỵng bị hạn_chế giao_dịch,"September 20, 2023",0
your ok tốt rất tốt love momo and kiss me momo,"September 20, 2023",1
hay bị lỗi,"September 20, 2023",0
rất tiện_lợi đối_với tôi,"September 20, 2023",1
nhấn dùng mã giảm_giá mà không trừ,"September 20, 2023",0
chưa tốt lắm,"September 20, 2023",1
nguyễn_trọng lý,"September 20, 2023",1
sao app lỗi không chuyển tiền được,"September 20, 2023",0
cập_nhật mãi đến lúc cần chuyển tiền là cập_nhật app gì mà cứ lak đơ quài nay cần chuyển tiền vào ngân_hàng mà cập_nhật cả buổi chiều tối vẫn chưa xong,"September 20, 2023",0
tot xao,"September 20, 2023",1
cẩn_thận nha mọi người momo dễ bị xâm_nhập nick lắm rồi còn vô rút_tiền của mọi mà không biết được đấy toii mơ bị hồi trưa nay đây,"September 20, 2023",0
ok,"September 20, 2023",1
ví thần_tài báo sai mật_khẩu dù đã cập_nhật mật_khẩu mới không vào được,"September 20, 2023",0
momo nay có tình_trạng chuyển tiền mà chờ xử_lý nữa nhà đang có người_bệnh cần tiền mà chuyển tiền gặp kiểu này thôi quá tệ,"September 20, 2023",0
nạp tiền xong gửi tiết_kiệm rút ra trừ phí âm mất tiền lãi positive,"September 20, 2023",0
xác_thực đọc đúng thông_tin còn kêu không đúng,"September 20, 2023",0
mk thì đúng đến lúc chuyển tiền nhập đúng mk đó thì báo sai tự đăng xuất rồi đăng_nhập đúng mk vậy vào chuyển tiền vẫn không đúng không cho chuyển,"September 20, 2023",0
sau không xác_nhận được thông_tin tr chụp rõ cd rồi đó tr ơi fix lỗi đi tr tvt cho còn nhận được tiền ck,"September 20, 2023",0
thân_thiện nhất,"September 20, 2023",1
ứng_dụng lag quá,"September 20, 2023",0
nghèo,"September 20, 2023",1
lỗi vào là tự bay ra app chán,"September 20, 2023",0
gem dinh cao thang lon,"September 20, 2023",1
dùng ngon,"September 20, 2023",1
cập_nhật xong thì chỉ nhập mật_khẩu để vào apps được thôi chứ cũng mật_khẩu đó mà nhập để xác_minh giao_dịch thì không được,"September 20, 2023",0
cập_nhật xong bị lỗi thanh_toán nhập mật_khẩu liên_tục báo sai dù đã nhập đúng mật_khẩu đăng_nhập,"September 20, 2023",0
lúc trước ngon_lành không hiểu sao cải_tiến ngày_càng chậm như qq xoá app,"September 20, 2023",0
bực cái mình cập_nhật rồi cứ kêu cập_nhật miết ap thường_xuyên đơ load chậm_rì,"September 20, 2023",0
app lừa_đảo mọi người không nên tải,"September 20, 2023",0
nạp tiền vô xong treo luôn,"September 20, 2023",0
số điện_thoại bị trùng với tài_khoản nào đó mặc_dù vẫn chưa tạo tài_khoản lần nào mong nsx sửa lại,"September 20, 2023",0
to,"September 20, 2023",1
lỗi nhiều quá không ổn_định,"September 20, 2023",0
tốn_phí hơn gì aap như cc,"September 20, 2023",0
ứng_dụng thường_xuyên đơ lag thanh_toán lỗi,"September 20, 2023",0
xử_lý mọi dịch_vụ rất chậm,"September 19, 2023",0
ok,"September 19, 2023",1
ứng_dụng tốt nhưng lag,"September 19, 2023",0
có tiền mà những lúc bất_lực vì không dùng được số tiền của mình trong ví momo quá tệ_hại rất bực_mình và ức_chế những lúc như_vậy mình đã mất mấy trăm nghìn vì nó chán mình gỡ luôn cài_đặt và vĩnh viện không dùng ví momo,"September 19, 2023",0
tôi kêu_gọi mọi người đồng_lòng tẩy_chay cái app giam tiền của khách_hàng này,"September 19, 2023",0
giao_dịch rất hay bii lỗi,"September 19, 2023",0
lỗi đăng_nhập quá hạn,"September 19, 2023",0
túi thần_tài liên_tục bắt cập_nhật không ngừng,"September 19, 2023",0
đáy vớ,"September 19, 2023",1
lấy phí quá_đáng negative,"September 19, 2023",0
dùng rất ok,"September 19, 2023",1
càng_ngày_càng tệ phiên_bản mới hoài chuyển tiền không được,"September 19, 2023",0
học theo wechất nửa_vời quá lỗi tùm_lum có ngày bị kiện,"September 19, 2023",0
tốt,"September 19, 2023",1
đang bị lỗi mật_khẩu kìa sao không sửa lại đi,"September 19, 2023",1
lỗi không vào được đăng_nhập cứ bảo từ_từ để momo kịp sử lý là sao nhỉ,"September 19, 2023",0
giao_dịch xử_lý không xác_nhận được mới ra thì tốt mà nay càng_ngày_càng tệ quá,"September 19, 2023",0
bảo_mật bên momo quá kém cứ bị hack hôm nào cũng bị thông_báo thanh_toán không thành_công số tiền tr trong khi tôi không mua gì mấy anh làm_ăn như_thế mà duy_trì được đến giờ cũng lâu đó nhanh khắc_phục cho chúng_tôi còn không thì dừng hoạt_động đi,"September 19, 2023",0
app quá tệ bắt_buộc phải có ngân_hàng nội_địa mới sử_dụng được mình đang xài thẻ quốc_tế và ngày momo không thông_báo cho người dùng và tự_ý đóng_băng số tiền trong ví bắt_buộc phải đi ra ngân_hàng nội_địa làm thẻ và liên_kết để có_thể xài được số tiền đó,"September 19, 2023",0
đề_nghị ad xoá cái ví trả sau đi anh_em toàn mất tiền oan đó,"September 19, 2023",0
app gì mà lỗi hoài khi cần rút_tiền lại không được,"September 19, 2023",0
ây duine quyet khuôn_mặt lỗi mở khoá sao,"September 19, 2023",1
lừa_đảo chỉ cho negative,"September 19, 2023",0
quá laq vào toàn bị đơ lâu,"September 19, 2023",0
app bị lỗi còn không_bù trả nữa chứ negative negative negative,"September 19, 2023",0
quá kém bị lag ứng_dụng chạy rất chậm,"September 19, 2023",0
rất thích,"September 19, 2023",1
hay bị lỗi vãi,"September 19, 2023",0
positive những chẳng được gi cả,"September 19, 2023",1
lỗi quá tệ,"September 19, 2023",0
lỗi hoài,"September 19, 2023",0
app toàn lỗi mất có kết_nối trong khi mạng app khác vẫn dùng được như ccc,"September 19, 2023",0
chuyển tien nhanh dể giao dich,"September 19, 2023",1
app nhồi_nhét lắm thứ nên cứ vào là crash không crash thì lag tinh_gọn lại cho nó nhẹ đi thanh_toán thì ng ta cần nhanh gọn chứ cho mấy cái game gủng linh_tinh làm_gì,"September 19, 2023",0
đăng otp mà không đăng_nhập để nạp thẻ_thanh_toán hoá_đơn gì cả tải đi tải lại mấy lần vẫn vậy thay_đổi cả mật_khẩu rồi mà vẫn không đăng_nhập được quá tệ,"September 19, 2023",0
ok,"September 19, 2023",1
tôi đã chờ ngày nhưng chưa hoàn_thành giao_dịch,"September 19, 2023",1
nghi_vấn về lừa_đảo tiền từ_thiện phốt cty trăng_khuyết tăng mức tt để trục_lợi từ đến từ tr lên tr cần nnuoc thanh_tra,"September 18, 2023",0
ok,"September 18, 2023",1
vãi người ta ck cho đếu nhận được đồng nào positive,"September 18, 2023",0
ok,"September 18, 2023",1
momo cham qua,"September 18, 2023",1
bat buoc lkcmnd,"September 18, 2023",0
gd nhanh gon le,"September 18, 2023",1
như qq,"September 18, 2023",0
làm_ăn như negative,"September 18, 2023",0
suốt ngày bị lỗi gần tuần nay không đăng_nhập vô được quá tệ,"September 18, 2023",0
di ch vu data râ châ chơ va đă mua hơn gb ma tô đô chi kb thua xa go nga bên vinaphone,"September 18, 2023",0
rất hay,"September 18, 2023",1
ứng_dụng lag không chịu được,"September 18, 2023",0
tốt,"September 18, 2023",1
ứng_dụng giật lag thường_xuyên,"September 18, 2023",0
cập_nhật xong không vào được nữa bị treo màn_hình,"September 18, 2023",0
dume bị con cặt gì chuyển tiền thanh_toán không được gọi điện tổng_đài thì tắt máy phí thì cao vl lũ chó làm_ăn như con cặt,"September 18, 2023",0
xử_lý ngày vẫn chưa xong trong khi báo xong còn không hoàn tiền để người ta đóng,"September 18, 2023",0
momo tạo vào khuôn_mặt mà àa,"September 18, 2023",1
ok,"September 18, 2023",1
nhân_viên momo trả_lời thái_độ cọc cằn láo cá,"September 18, 2023",0
chuyển xong không có thông_báo bên kia không nhận tiền nhưng vẫn mất tiền,"September 18, 2023",0
sao hôm_nay không rút_tiền hay gửi tiền được vậy,"September 18, 2023",0
nhanh tiện_ích,"September 18, 2023",1
nhiều cách làm không ngư,"September 18, 2023",0
biểu phí chuyển tiền qua ngân_hàng đúng là kiểu lừa_đảo trước rất hay dùng nhưng từ giờ không bao_giờ dùng momo chuyển tiền nữa,"September 18, 2023",0
có nhiều người giả_dạng doanh_nghiệp momo đi lừa tiền khách_hàng bị lừa mất triểu nên mn nhớ cẩn_thận mong sao momo lmj đó có_thể khắc_phục được điều này để khách hành chúng_tôi an_tâm sử_dụng,"September 18, 2023",0
không chuyển tiền tút tiền được nhập mật_khẩu đúng thì kêu sai nói chung là tệ,"September 18, 2023",0
sao đơ luôn vậy,"September 18, 2023",0
lỗi ví thần_tài không_thể rút_tiền được,"September 18, 2023",0
nạp tiền vào điện_thoại cứ để đang xử_lý trong khi đó thì moi tiền người ta ra rồi là sao làm_ăn gì kì_cục vậy nhắn_tin xử_lý không thấy trả_lời xoá mẹ cái app này đưocj rồi đó,"September 18, 2023",0
tệ quá kẹt tiền mà bắt phải đợi tiền đang cần gấp gặp thêm vắn đề này chán app ghê,"September 18, 2023",0
sao mấy nay lỗi hoài không chuyển được tiền positive sửa đi chứ,"September 18, 2023",0
bịp,"September 18, 2023",0
momo dạo này rất hay bị lỗi vào rất là bực_mình,"September 18, 2023",0
làm đủ điêù kiện ròi mà không nhận được khuyến_mãi bịp ròi,"September 18, 2023",0
